item_id,title,object_type,space,price,area_price,address,metro,time_to_metro,published_raw,published_date,source_page_number,collected_at,url
7968127457,"1-к. квартира, 25 м², 1/12 эт.",,,5 432 092 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_25_m_112_et._7968127457?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8133157961,"1-к. квартира, 30,8 м², 2/5 эт.",,,6 350 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_308_m_25_et._8133157961?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8027314268,"1-к. квартира, 30,9 м², 3/12 эт.",,,6 500 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_309_m_312_et._8027314268?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8053877286,"1-к. квартира, 31,3 м², 12/12 эт.",,,6 399 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_313_m_1212_et._8053877286?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7662362617,"1-к. квартира, 31,9 м², 2/22 эт.",,,6 640 623 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_319_m_222_et._7662362617?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8020963173,"1-к. квартира, 32,2 м², 7/9 эт.",,,7 800 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_322_m_79_et._8020963173?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7470252046,"1-к. квартира, 32,5 м², 20/21 эт.",,,7 531 875 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_325_m_2021_et._7470252046?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7470875212,"1-к. квартира, 32,8 м², 6/22 эт.",,,6 166 728 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_328_m_622_et._7470875212?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8133500834,"1-к. квартира, 32 м², 7/26 эт.",,,5 600 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_726_et._8133500834?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8017907489,"1-к. квартира, 33,1 м², 2/9 эт.",,,6 800 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_331_m_29_et._8017907489?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7572703918,"1-к. квартира, 33,2 м², 4/12 эт.",,,9 500 044 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_332_m_412_et._7572703918?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7696785530,"1-к. квартира, 33,5 м², 10/12 эт.",,,6 284 938 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_335_m_1012_et._7696785530?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7961661182,"1-к. квартира, 33,5 м², 4/23 эт.",,,7 200 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_335_m_423_et._7961661182?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7800874097,"1-к. квартира, 33,7 м², 4/15 эт.",,,10 300 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_337_m_415_et._7800874097?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ2M4cXBoYzhoMTU2cWRrN2V0cWljOXFmeWRjdHh0aCI7fTyyPvKIAAAA
7968436847,"1-к. квартира, 34,2 м², 13/17 эт.",,,4 207 033 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_342_m_1317_et._7968436847?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7662672834,"1-к. квартира, 34,4 м², 17/25 эт.",,,8 947 440 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_344_m_1725_et._7662672834?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7950690204,"1-к. квартира, 34,4 м², 25/25 эт.",,,9 071 280 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_344_m_2525_et._7950690204?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7929304606,"1-к. квартира, 35,2 м², 8/13 эт.",,,6 500 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_352_m_813_et._7929304606?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7980813965,"1-к. квартира, 35,6 м², 5/9 эт.",,,6 949 999 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_356_m_59_et._7980813965?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7510372285,"1-к. квартира, 35,7 м², 2/20 эт.",,,11 687 316 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_357_m_220_et._7510372285?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7534838310,"1-к. квартира, 36,8 м², 4/21 эт.",,,6 756 480 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_368_m_421_et._7534838310?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8105325467,"1-к. квартира, 36,9 м², 12/22 эт.",,,6 266 200 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_369_m_1222_et._8105325467?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8048616284,"1-к. квартира, 37,5 м², 9/14 эт.",,,8 250 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_375_m_914_et._8048616284?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
3479404389,"1-к. квартира, 38,8 м², 4/14 эт.",,,16 890 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_388_m_414_et._3479404389?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7968490453,"1-к. квартира, 38 м², 10/12 эт.",,,5 327 621 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_38_m_1012_et._7968490453?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7973626882,"1-к. квартира, 39,9 м², 2/12 эт.",,,6 400 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_399_m_212_et._7973626882?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ2M4cXBoYzhoMTU2cWRrN2V0cWljOXFmeWRjdHh0aCI7fTyyPvKIAAAA
7696239044,"1-к. квартира, 40,3 м², 8/12 эт.",,,6 830 633 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_403_m_812_et._7696239044?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7961514949,"1-к. квартира, 40,4 м², 5/10 эт.",,,7 200 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_404_m_510_et._7961514949?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7930625969,"1-к. квартира, 40 м², 4/15 эт.",,,15 750 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_40_m_415_et._7930625969?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8099339660,"1-к. квартира, 44 м², 2/6 эт.",,,5 200 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_44_m_26_et._8099339660?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7610112256,"1-к. квартира, 46,9 м², 6/9 эт.",,,8 160 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_469_m_69_et._7610112256?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7662931244,"1-к. квартира, 58,5 м², 4/4 эт.",,,15 168 465 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_585_m_44_et._7662931244?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7952386463,"1-к. квартира, 61,5 м², 21/25 эт.",,,13 805 857 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_615_m_2125_et._7952386463?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7406820372,"2-к. апартаменты, 110,8 м², 2/12 эт.",,,23 844 160 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_1108_m_212_et._7406820372?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7726178183,"2-к. квартира, 42,9 м², 23/25 эт.",,,9 285 705 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_429_m_2325_et._7726178183?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7996035981,"2-к. квартира, 43,3 м², 3/7 эт.",,,12 910 125 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_433_m_37_et._7996035981?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8151044818,"2-к. квартира, 44,6 м², 2/5 эт.",,,6 500 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446_m_25_et._8151044818?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8089548118,"2-к. квартира, 44,9 м², 5/9 эт.",,,9 500 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_449_m_59_et._8089548118?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8099693104,"2-к. квартира, 45,6 м², 3/5 эт.",,,8 100 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_456_m_35_et._8099693104?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8127325294,"2-к. квартира, 45 м², 1/5 эт.",,,7 600 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45_m_15_et._8127325294?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8060342685,"2-к. квартира, 47 м², 5/5 эт.",,,7 000 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47_m_55_et._8060342685?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7968707716,"2-к. квартира, 54,7 м², 11/12 эт.",,,7 907 614 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_547_m_1112_et._7968707716?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8099363479,"2-к. квартира, 57,5 м², 7/22 эт.",,,24 950 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_575_m_722_et._8099363479?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ2M4cXBoYzhoMTU2cWRrN2V0cWljOXFmeWRjdHh0aCI7fTyyPvKIAAAA
7968755050,"2-к. квартира, 58,4 м², 2/18 эт.",,,6 919 533 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_584_m_218_et._7968755050?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
2895767781,"2-к. квартира, 59,3 м², 8/10 эт.",,,8 707 316 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_593_m_810_et._2895767781?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
7920063152,"2-к. квартира, 60,5 м², 5/9 эт.",,,8 971 406 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_605_m_59_et._7920063152?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7968587291,"2-к. квартира, 64,4 м², 6/17 эт.",,,7 511 616 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_644_m_617_et._7968587291?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7968336943,"2-к. квартира, 64,4 м², 8/17 эт.",,,7 394 551 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_644_m_817_et._7968336943?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
4035143649,"2-к. квартира, 73 м², 4/20 эт.",,,19 500 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_73_m_420_et._4035143649?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8173066253,"2-к. квартира, 79,2 м², 4/23 эт.",,,22 900 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_792_m_423_et._8173066253?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ2M4cXBoYzhoMTU2cWRrN2V0cWljOXFmeWRjdHh0aCI7fTyyPvKIAAAA
7951964772,"2-к. квартира, 82,7 м², 24/25 эт.",,,18 969 491 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_827_m_2425_et._7951964772?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
4184321164,"3-к. апартаменты, 74,1 м², 3/17 эт.",,,12 334 686 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._apartamenty_741_m_317_et._4184321164?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
4183993961,"3-к. апартаменты, 74,3 м², 2/17 эт.",,,12 003 908 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._apartamenty_743_m_217_et._4183993961?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7952802334,"3-к. квартира, 102,4 м², 5/25 эт.",,,22 749 536 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1024_m_525_et._7952802334?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
4246571095,"3-к. квартира, 104,6 м², 5/12 эт.",,,34 546 932 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1046_m_512_et._4246571095?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8063757641,"3-к. квартира, 106,6 м², 17/17 эт.",,,21 531 798 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1066_m_1717_et._8063757641?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8058281806,"3-к. квартира, 41,7 м², 1/5 эт.",,,6 600 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_417_m_15_et._8058281806?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
8018270709,"3-к. квартира, 42,2 м², 1/5 эт.",,,6 500 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_422_m_15_et._8018270709?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
8127087544,"3-к. квартира, 42 м², 3/5 эт.",,,6 700 000 ₽,,,,,,,1,2026-05-05T17:16:18,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_42_m_35_et._8127087544?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJyd2N4YWcyRzhPWTVkZU5PIjt9_3hiIT8AAAA
7813165624,"3-к. квартира, 59 м², 5/9 эт.",,,8 000 000 ₽,,,,,,,2,2026-05-05T17:18:42,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_59_m_59_et._7813165624?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmWmNKVUNHVEhiVFRRS2QxIjt9_gmwIz8AAAA
